13,37248,73,11508
13,37248,11508,73
18,37092,68,11664
18,37092,11664,68
39,36585,47,12171
39,36585,12171,47
10,36556,76,12200
10,36556,12200,76
19,36564,67,12192
19,36564,12192,67
18,36563,68,12193
18,36563,12193,68
20,36429,66,12327
20,36429,12327,66
17,36338,69,12418
17,36338,12418,69
15,36188,71,12568
15,36188,12568,71
35,35499,51,13257
35,35499,13257,51
25,32997,61,15759
25,32997,15759,61
41,32680,45,16076
41,32680,16076,45
30,32594,56,16162
30,32594,16162,56
30,29070,56,19686
30,29070,19686,56
35,26412,51,22344
35,26412,22344,51
62,24098,24,24658
62,24098,24658,24
56,16162,30,32594
56,16162,32594,30
68,14918,18,33838
68,14918,33838,18
68,13539,18,35217
68,13539,35217,18
2,6996,84,41760
2,6996,41760,84
0,4924,86,43832
0,4924,43832,86
80,3331,6,45425
80,3331,45425,6
82,2235,4,46521
82,2235,46521,4
0,48667,87,88
0,48667,88,87
0,48663,87,92
0,48663,92,87
0,48652,87,103
0,48652,103,87
0,48650,87,105
0,48650,105,87
0,48649,87,106
0,48649,106,87
0,48640,87,115
0,48640,115,87
0,48633,87,122
0,48633,122,87
0,48628,87,127
0,48628,127,87
0,48617,87,138
0,48617,138,87
0,48604,87,151
0,48604,151,87
0,48600,87,155
0,48600,155,87
0,48573,87,182
0,48573,182,87
0,48571,87,184
0,48571,184,87
0,48549,87,206
0,48549,206,87
2,48515,85,240
2,48515,240,85
0,48511,87,244
0,48511,244,87
1,48509,86,246
1,48509,246,86
0,48460,87,295
0,48460,295,87
1,48422,86,333
1,48422,333,86
0,48349,87,406
0,48349,406,87
0,48285,87,470
0,48285,470,87
0,48246,87,509
0,48246,509,87
1,48162,86,593
1,48162,593,86
10,48137,77,618
10,48137,618,77
0,48098,87,657
0,48098,657,87
1,48000,86,755
1,48000,755,86
1,47957,86,798
1,47957,798,86
0,47921,87,834
0,47921,834,87
0,47898,87,857
0,47898,857,87
0,47804,87,951
0,47804,951,87
5,47805,82,950
5,47805,950,82
1,47773,86,982
1,47773,982,86
1,47367,86,1388
1,47367,1388,86
3,47326,84,1429
3,47326,1429,84
2,47311,85,1444
2,47311,1444,85
1,47266,86,1489
1,47266,1489,86
5,47254,82,1501
5,47254,1501,82
6,47243,81,1512
6,47243,1512,81
2,47238,85,1517
2,47238,1517,85
2,47227,85,1528
2,47227,1528,85
3,47157,84,1598
3,47157,1598,84
1,47061,86,1694
1,47061,1694,86
3,46946,84,1809
3,46946,1809,84
2,46884,85,1871
2,46884,1871,85
3,46777,84,1978
3,46777,1978,84
7,46701,80,2054
7,46701,2054,80
8,46691,79,2064
8,46691,2064,79
3,46464,84,2291
3,46464,2291,84
4,46428,83,2327
4,46428,2327,83
3,46403,84,2352
3,46403,2352,84
9,46192,78,2563
9,46192,2563,78
8,46106,79,2649
8,46106,2649,79
6,45962,81,2793
6,45962,2793,81
6,45952,81,2803
6,45952,2803,81
10,45743,77,3012
10,45743,3012,77
3,45622,84,3133
3,45622,3133,84
5,44914,82,3841
5,44914,3841,82
5,44898,82,3857
5,44898,3857,82
0,44070,87,4685
0,44070,4685,87
8,43840,79,4915
8,43840,4915,79
8,43638,79,5117
8,43638,5117,79
5,43550,82,5205
5,43550,5205,82
6,43257,81,5498
6,43257,5498,81
3,43147,84,5608
3,43147,5608,84
6,42986,81,5769
6,42986,5769,81
6,42675,81,6080
6,42675,6080,81
22,42665,65,6090
22,42665,6090,65
9,42592,78,6163
9,42592,6163,78
4,42126,83,6629
4,42126,6629,83
8,41182,79,7573
8,41182,7573,79
12,40926,75,7829
12,40926,7829,75
13,40743,74,8012
13,40743,8012,74
16,37893,71,10862
16,37893,10862,71
27,37261,60,11494
27,37261,11494,60
12,37085,75,11670
12,37085,11670,75
38,36583,49,12172
38,36583,12172,49
29,36574,58,12181
29,36574,12181,58
7,36551,80,12204
7,36551,12204,80
13,36557,74,12198
13,36557,12198,74
31,36439,56,12316
31,36439,12316,56
22,36342,65,12413
22,36342,12413,65
24,36196,63,12559
24,36196,12559,63
17,35480,70,13275
17,35480,13275,70
28,32999,59,15756
28,32999,15756,59
21,32659,66,16096
21,32659,16096,66
24,32587,63,16168
24,32587,16168,63
38,29077,49,19678
38,29077,19678,49
44,26420,43,22335
44,26420,22335,43
48,24083,39,24672
48,24083,24672,39
63,16168,24,32587
63,16168,32587,24
66,14915,21,33840
66,14915,33840,21
67,13537,20,35218
67,13537,35218,20
85,7078,2,41677
85,7078,41677,2
0,4923,87,43832
0,4923,43832,87
83,3333,4,45422
83,3333,45422,4
84,2236,3,46519
84,2236,46519,3
0,48662,88,92
0,48662,92,88
0,48651,88,103
0,48651,103,88
0,48649,88,105
0,48649,105,88
0,48648,88,106
0,48648,106,88
0,48639,88,115
0,48639,115,88
0,48632,88,122
0,48632,122,88
0,48627,88,127
0,48627,127,88
0,48616,88,138
0,48616,138,88
0,48603,88,151
0,48603,151,88
0,48599,88,155
0,48599,155,88
0,48572,88,182
0,48572,182,88
0,48570,88,184
0,48570,184,88
0,48548,88,206
0,48548,206,88
14,48526,74,228
14,48526,228,74
0,48510,88,244
0,48510,244,88
9,48516,79,238
9,48516,238,79
0,48459,88,295
0,48459,295,88
0,48420,88,334
0,48420,334,88
8,48356,80,398
8,48356,398,80
0,48284,88,470
0,48284,470,88
12,48257,76,497
12,48257,497,76
0,48160,88,594
0,48160,594,88
7,48133,81,621
7,48133,621,81
3,48100,85,654
3,48100,654,85
6,48004,82,750
6,48004,750,82
0,47955,88,799
0,47955,799,88
0,47920,88,834
0,47920,834,88
0,47897,88,857
0,47897,857,88
0,47803,88,951
0,47803,951,88
11,47810,77,944
11,47810,944,77
1,47772,87,982
1,47772,982,87
6,47371,82,1383
6,47371,1383,82
1,47323,87,1431
1,47323,1431,87
2,47310,86,1444
2,47310,1444,86
5,47269,83,1485
5,47269,1485,83
17,47265,71,1489
17,47265,1489,71
4,47240,84,1514
4,47240,1514,84
1,47236,87,1518
1,47236,1518,87
6,47230,82,1524
6,47230,1524,82
1,47154,87,1600
1,47154,1600,87
0,47059,88,1695
0,47059,1695,88
7,46949,81,1805
7,46949,1805,81
1,46882,87,1872
1,46882,1872,87
0,46773,88,1981
0,46773,1981,88
2,46695,86,2059
2,46695,2059,86
11,46693,77,2061
11,46693,2061,77
3,46463,85,2291
3,46463,2291,85
1,46424,87,2330
1,46424,2330,87
2,46401,86,2353
2,46401,2353,86
4,46186,84,2568
4,46186,2568,84
0,46097,88,2657
0,46097,2657,88
2,45957,86,2797
2,45957,2797,86
2,45947,86,2807
2,45947,2807,86
12,45744,76,3010
12,45744,3010,76
4,45622,84,3132
4,45622,3132,84
0,44908,88,3846
0,44908,3846,88
3,44895,85,3859
3,44895,3859,85
0,44069,88,4685
0,44069,4685,88
10,43841,78,4913
10,43841,4913,78
11,43640,77,5114
11,43640,5114,77
3,43547,85,5207
3,43547,5207,85
6,43256,82,5498
6,43256,5498,82
4,43147,84,5607
4,43147,5607,84
10,42989,78,5765
10,42989,5765,78
2,42670,86,6084
2,42670,6084,86
15,42657,73,6097
15,42657,6097,73
2,42584,86,6170
2,42584,6170,86
4,42125,84,6629
4,42125,6629,84
9,41182,79,7572
9,41182,7572,79
3,40916,85,7838
3,40916,7838,85
3,40732,85,8022
3,40732,8022,85
9,37885,79,10869
9,37885,10869,79
7,37240,81,11514
7,37240,11514,81
22,37094,66,11660
22,37094,11660,66
21,36565,67,12189
21,36565,12189,67
29,36573,59,12181
29,36573,12181,59
5,36548,83,12206
5,36548,12206,83
33,36576,55,12178
33,36576,12178,55
15,36422,73,12332
15,36422,12332,73
24,36343,64,12411
24,36343,12411,64
29,36200,59,12554
29,36200,12554,59
44,35506,44,13248
44,35506,13248,44
17,32987,71,15767
17,32987,15767,71
45,32682,43,16072
45,32682,16072,43
26,32588,62,16166
26,32588,16166,62
21,29059,67,19695
21,29059,19695,67
22,26397,66,22357
22,26397,22357,66
61,24095,27,24659
61,24095,24659,27
62,16166,26,32588
62,16166,32588,26
78,14926,10,33828
78,14926,33828,10
71,13540,17,35214
71,13540,35214,17
79,7071,9,41683
79,7071,41683,9
0,4922,88,43832
0,4922,43832,88
85,3334,3,45420
85,3334,45420,3
87,2238,1,46516
87,2238,46516,1
0,48647,92,103
0,48647,103,92
0,48645,92,105
0,48645,105,92
0,48644,92,106
0,48644,106,92
0,48635,92,115
0,48635,115,92
0,48628,92,122
0,48628,122,92
0,48623,92,127
0,48623,127,92
0,48612,92,138
0,48612,138,92
0,48599,92,151
0,48599,151,92
0,48595,92,155
0,48595,155,92
0,48568,92,182
0,48568,182,92
0,48566,92,184
0,48566,184,92
0,48544,92,206
0,48544,206,92
0,48508,92,242
0,48508,242,92
1,48507,91,243
1,48507,243,91
0,48503,92,247
0,48503,247,92
0,48455,92,295
0,48455,295,92
0,48416,92,334
0,48416,334,92
3,48347,89,403
3,48347,403,89
0,48280,92,470
0,48280,470,92
1,48242,91,508
1,48242,508,91
2,48158,90,592
2,48158,592,90
2,48124,90,626
2,48124,626,90
0,48093,92,657
0,48093,657,92
0,47994,92,756
0,47994,756,92
2,47953,90,797
2,47953,797,90
5,47921,87,829
5,47921,829,87
0,47893,92,857
0,47893,857,92
0,47799,92,951
0,47799,951,92
0,47795,92,955
0,47795,955,92
1,47768,91,982
1,47768,982,91
1,47362,91,1388
1,47362,1388,91
3,47321,89,1429
3,47321,1429,89
2,47306,90,1444
2,47306,1444,90
1,47261,91,1489
1,47261,1489,91
1,47245,91,1505
1,47245,1505,91
1,47233,91,1517
1,47233,1517,91
53,47284,39,1466
53,47284,1466,39
2,47222,90,1528
2,47222,1528,90
2,47151,90,1599
2,47151,1599,90
4,47059,88,1691
4,47059,1691,88
0,46938,92,1812
0,46938,1812,92
3,46880,89,1870
3,46880,1870,89
3,46772,89,1978
3,46772,1978,89
2,46691,90,2059
2,46691,2059,90
2,46680,90,2070
2,46680,2070,90
5,46461,87,2289
5,46461,2289,87
6,46425,86,2325
6,46425,2325,86
0,46395,92,2355
0,46395,2355,92
4,46182,88,2568
4,46182,2568,88
11,46104,81,2646
11,46104,2646,81
3,45954,89,2796
3,45954,2796,89
3,45944,89,2806
3,45944,2806,89
2,45730,90,3020
2,45730,3020,90
2,45616,90,3134
2,45616,3134,90
8,44912,84,3838
8,44912,3838,84
8,44896,84,3854
8,44896,3854,84
4,44069,88,4681
4,44069,4681,88
13,43840,79,4910
13,43840,4910,79
8,43633,84,5117
8,43633,5117,84
11,43551,81,5199
11,43551,5199,81
9,43255,83,5495
9,43255,5495,83
13,43152,79,5598
13,43152,5598,79
9,42984,83,5766
9,42984,5766,83
23,42687,69,6063
23,42687,6063,69
7,42645,85,6105
7,42645,6105,85
16,42594,76,6156
16,42594,6156,76
13,42130,79,6620
13,42130,6620,79
7,41176,85,7574
7,41176,7574,85
24,40933,68,7817
24,40933,7817,68
26,40751,66,7999
26,40751,7999,66
19,37891,73,10859
19,37891,10859,73
10,37239,82,11511
10,37239,11511,82
36,37104,56,11646
36,37104,11646,56
28,36568,64,12182
28,36568,12182,64
11,36551,81,12199
11,36551,12199,81
25,36564,67,12186
25,36564,12186,67
28,36567,64,12183
28,36567,12183,64
30,36433,62,12317
30,36433,12317,62
22,36337,70,12413
22,36337,12413,70
29,36196,63,12554
29,36196,12554,63
16,35474,76,13276
16,35474,13276,76
23,32989,69,15761
23,32989,15761,69
26,32659,66,16091
26,32659,16091,66
31,32589,61,16161
31,32589,16161,61
41,29075,51,19675
41,29075,19675,51
48,26419,44,22331
48,26419,22331,44
38,24068,54,24682
38,24068,24682,54
61,16161,31,32589
61,16161,32589,31
69,14913,23,33837
69,14913,33837,23
68,13533,24,35217
68,13533,35217,24
32,7020,60,41730
32,7020,41730,60
0,4918,92,43832
0,4918,43832,92
84,3329,8,45421
84,3329,45421,8
89,2236,3,46514
89,2236,46514,3
0,48634,103,105
0,48634,105,103
0,48633,103,106
0,48633,106,103
0,48624,103,115
0,48624,115,103
0,48617,103,122
0,48617,122,103
0,48612,103,127
0,48612,127,103
0,48601,103,138
0,48601,138,103
0,48588,103,151
0,48588,151,103
0,48584,103,155
0,48584,155,103
0,48557,103,182
0,48557,182,103
0,48555,103,184
0,48555,184,103
0,48533,103,206
0,48533,206,103
1,48498,102,241
1,48498,241,102
1,48496,102,243
1,48496,243,102
10,48502,93,237
10,48502,237,93
0,48444,103,295
0,48444,295,103
1,48406,102,333
1,48406,333,102
21,48354,82,385
21,48354,385,82
0,48269,103,470
0,48269,470,103
5,48235,98,504
5,48235,504,98
0,48145,103,594
0,48145,594,103
11,48122,92,617
11,48122,617,92
8,48090,95,649
8,48090,649,95
7,47990,96,749
7,47990,749,96
0,47940,103,799
0,47940,799,103
0,47905,103,834
0,47905,834,103
0,47882,103,857
0,47882,857,103
0,47788,103,951
0,47788,951,103
12,47796,91,943
12,47796,943,91
1,47757,102,982
1,47757,982,102
4,47354,99,1385
4,47354,1385,99
0,47307,103,1432
0,47307,1432,103
0,47293,103,1446
0,47293,1446,103
0,47249,103,1490
0,47249,1490,103
10,47243,93,1496
10,47243,1496,93
1,47222,102,1517
1,47222,1517,102
1,47221,102,1518
1,47221,1518,102
6,47215,97,1524
6,47215,1524,97
1,47139,102,1600
1,47139,1600,102
2,47046,101,1693
2,47046,1693,101
4,46931,99,1808
4,46931,1808,99
1,46867,102,1872
1,46867,1872,102
0,46758,103,1981
0,46758,1981,103
2,46680,101,2059
2,46680,2059,101
7,46674,96,2065
7,46674,2065,96
2,46447,101,2292
2,46447,2292,101
6,46414,97,2325
6,46414,2325,97
5,46389,98,2350
5,46389,2350,98
1,46168,102,2571
1,46168,2571,102
3,46085,100,2654
3,46085,2654,100
6,45946,97,2793
6,45946,2793,97
6,45936,97,2803
6,45936,2803,97
27,45744,76,2995
27,45744,2995,76
4,45607,99,3132
4,45607,3132,99
3,44896,100,3843
3,44896,3843,100
3,44880,100,3859
3,44880,3859,100
18,44072,85,4667
18,44072,4667,85
19,43835,84,4904
19,43835,4904,84
20,43634,83,5105
20,43634,5105,83
8,43537,95,5202
8,43537,5202,95
10,43245,93,5494
10,43245,5494,93
9,43137,94,5602
9,43137,5602,94
8,42972,95,5767
8,42972,5767,95
4,42657,99,6082
4,42657,6082,99
11,42638,92,6101
11,42638,6101,92
3,42570,100,6169
3,42570,6169,100
13,42119,90,6620
13,42119,6620,90
15,41173,88,7566
15,41173,7566,88
2,40900,101,7839
2,40900,7839,101
6,40720,97,8019
6,40720,8019,97
13,37874,90,10865
13,37874,10865,90
20,37238,83,11501
20,37238,11501,83
19,37076,84,11663
19,37076,11663,84
26,36555,77,12184
26,36555,12184,77
40,36569,63,12170
40,36569,12170,63
12,36540,91,12199
12,36540,12199,91
25,36553,78,12186
25,36553,12186,78
33,36425,70,12314
33,36425,12314,70
30,36334,73,12405
30,36334,12405,73
24,36180,79,12559
24,36180,12559,79
31,35478,72,13261
31,35478,13261,72
26,32981,77,15758
26,32981,15758,77
36,32658,67,16081
36,32658,16081,67
48,32595,55,16144
48,32595,16144,55
28,29051,75,19688
28,29051,19688,75
36,26396,67,22343
36,26396,22343,67
68,24087,35,24652
68,24087,24652,35
55,16144,48,32595
55,16144,32595,48
88,14921,15,33818
88,14921,33818,15
86,13540,17,35199
86,13540,35199,17
63,7040,40,41699
63,7040,41699,40
0,4907,103,43832
0,4907,43832,103
100,3334,3,45405
100,3334,45405,3
101,2237,2,46502
101,2237,46502,2
0,48631,105,106
0,48631,106,105
0,48622,105,115
0,48622,115,105
0,48615,105,122
0,48615,122,105
0,48610,105,127
0,48610,127,105
0,48599,105,138
0,48599,138,105
0,48586,105,151
0,48586,151,105
0,48582,105,155
0,48582,155,105
0,48555,105,182
0,48555,182,105
0,48553,105,184
0,48553,184,105
0,48531,105,206
0,48531,206,105
0,48495,105,242
0,48495,242,105
0,48493,105,244
0,48493,244,105
4,48494,101,243
4,48494,243,101
0,48442,105,295
0,48442,295,105
0,48403,105,334
0,48403,334,105
0,48331,105,406
0,48331,406,105
0,48267,105,470
0,48267,470,105
12,48240,93,497
12,48240,497,93
1,48144,104,593
1,48144,593,104
2,48111,103,626
2,48111,626,103
7,48087,98,650
7,48087,650,98
0,47981,105,756
0,47981,756,105
3,47941,102,796
3,47941,796,102
2,47905,103,832
2,47905,832,103
0,47880,105,857
0,47880,857,105
0,47786,105,951
0,47786,951,105
7,47789,98,948
7,47789,948,98
0,47754,105,983
0,47754,983,105
3,47351,102,1386
3,47351,1386,102
1,47306,104,1431
1,47306,1431,104
1,47292,104,1445
1,47292,1445,104
2,47249,103,1488
2,47249,1488,103
3,47234,102,1503
3,47234,1503,102
6,47225,99,1512
6,47225,1512,99
0,47218,105,1519
0,47218,1519,105
3,47210,102,1527
3,47210,1527,102
4,47140,101,1597
4,47140,1597,101
6,47048,99,1689
6,47048,1689,99
1,46926,104,1811
1,46926,1811,104
3,46867,102,1870
3,46867,1870,102
2,46758,103,1979
2,46758,1979,103
2,46678,103,2059
2,46678,2059,103
7,46672,98,2065
7,46672,2065,98
5,46448,100,2289
5,46448,2289,100
8,46414,97,2323
8,46414,2323,97
3,46385,102,2352
3,46385,2352,102
5,46170,100,2567
5,46170,2567,100
6,46086,99,2651
6,46086,2651,99
5,45943,100,2794
5,45943,2794,100
5,45933,100,2804
5,45933,2804,100
11,45726,94,3011
11,45726,3011,94
5,45606,100,3131
5,45606,3131,100
9,44900,96,3837
9,44900,3837,96
14,44889,91,3848
14,44889,3848,91
0,44052,105,4685
0,44052,4685,105
14,43828,91,4909
14,43828,4909,91
4,43616,101,5121
4,43616,5121,101
13,43540,92,5197
13,43540,5197,92
7,43240,98,5497
7,43240,5497,98
13,43139,92,5598
13,43139,5598,92
7,42969,98,5768
7,42969,5768,98
8,42659,97,6078
8,42659,6078,97
19,42644,86,6093
19,42644,6093,86
15,42580,90,6157
15,42580,6157,90
5,42109,100,6628
5,42109,6628,100
9,41165,96,7572
9,41165,7572,96
25,40921,80,7816
25,40921,7816,80
14,40726,91,8011
14,40726,8011,91
10,37869,95,10868
10,37869,10868,95
43,37259,62,11478
43,37259,11478,62
14,37069,91,11668
14,37069,11668,91
41,36568,64,12169
41,36568,12169,64
27,36554,78,12183
27,36554,12183,78
19,36545,86,12192
19,36545,12192,86
18,36544,87,12193
18,36544,12193,87
35,36425,70,12312
35,36425,12312,70
23,36325,82,12412
23,36325,12412,82
18,36172,87,12565
18,36172,12565,87
13,35458,92,13279
13,35458,13279,92
32,32985,73,15752
32,32985,15752,73
16,32636,89,16101
16,32636,16101,89
28,32573,77,16164
28,32573,16164,77
63,29084,42,19653
63,29084,19653,42
73,26431,32,22306
73,26431,22306,32
48,24065,57,24672
48,24065,24672,57
77,16164,28,32573
77,16164,32573,28
72,14903,33,33834
72,14903,33834,33
80,13532,25,35205
80,13532,35205,25
105,7080,0,41657
105,7080,41657,0
0,4905,105,43832
0,4905,43832,105
97,3329,8,45408
97,3329,45408,8
102,2236,3,46501
102,2236,46501,3
0,48621,106,115
0,48621,115,106
0,48614,106,122
0,48614,122,106
0,48609,106,127
0,48609,127,106
0,48598,106,138
0,48598,138,106
0,48585,106,151
0,48585,151,106
0,48581,106,155
0,48581,155,106
0,48554,106,182
0,48554,182,106
0,48552,106,184
0,48552,184,106
0,48530,106,206
0,48530,206,106
2,48496,104,240
2,48496,240,104
0,48492,106,244
0,48492,244,106
0,48489,106,247
0,48489,247,106
0,48441,106,295
0,48441,295,106
0,48402,106,334
0,48402,334,106
3,48333,103,403
3,48333,403,103
0,48266,106,470
0,48266,470,106
1,48228,105,508
1,48228,508,105
2,48144,104,592
2,48144,592,104
8,48116,98,620
8,48116,620,98
2,48081,104,655
2,48081,655,104
2,47982,104,754
2,47982,754,104
2,47939,104,797
2,47939,797,104
0,47902,106,834
0,47902,834,106
0,47879,106,857
0,47879,857,106
0,47785,106,951
0,47785,951,106
1,47782,105,954
1,47782,954,105
1,47754,105,982
1,47754,982,105
2,47349,104,1387
2,47349,1387,104
1,47305,105,1431
1,47305,1431,105
5,47295,101,1441
5,47295,1441,101
0,47246,106,1490
0,47246,1490,106
11,47241,95,1495
11,47241,1495,95
1,47219,105,1517
1,47219,1517,105
0,47217,106,1519
0,47217,1519,106
8,47214,98,1522
8,47214,1522,98
8,47143,98,1593
8,47143,1593,98
1,47042,105,1694
1,47042,1694,105
5,46929,101,1807
5,46929,1807,101
1,46864,105,1872
1,46864,1872,105
3,46758,103,1978
3,46758,1978,103
3,46678,103,2058
3,46678,2058,103
4,46668,102,2068
4,46668,2068,102
3,46445,103,2291
3,46445,2291,103
4,46409,102,2327
4,46409,2327,102
5,46386,101,2350
5,46386,2350,101
2,46166,104,2570
2,46166,2570,104
4,46083,102,2653
4,46083,2653,102
3,45940,103,2796
3,45940,2796,103
3,45930,103,2806
3,45930,2806,103
2,45716,104,3020
2,45716,3020,104
7,45607,99,3129
7,45607,3129,99
5,44895,101,3841
5,44895,3841,101
4,44878,102,3858
4,44878,3858,102
98,44149,8,4587
98,44149,4587,8
25,43838,81,4898
25,43838,4898,81
21,43632,85,5104
21,43632,5104,85
7,43533,99,5203
7,43533,5203,99
8,43240,98,5496
8,43240,5496,98
21,43146,85,5590
21,43146,5590,85
16,42977,90,5759
16,42977,5759,90
12,42662,94,6074
12,42662,6074,94
7,42631,99,6105
7,42631,6105,99
11,42575,95,6161
11,42575,6161,95
9,42112,97,6624
9,42112,6624,97
13,41168,93,7568
13,41168,7568,93
10,40905,96,7831
10,40905,7831,96
10,40721,96,8015
10,40721,8015,96
27,37885,79,10851
27,37885,10851,79
23,37238,83,11498
23,37238,11498,83
24,37078,82,11658
24,37078,11658,82
24,36550,82,12186
24,36550,12186,82
41,36567,65,12169
41,36567,12169,65
7,36532,99,12204
7,36532,12204,99
34,36559,72,12177
34,36559,12177,72
23,36412,83,12324
23,36412,12324,83
20,36321,86,12415
20,36321,12415,86
30,36183,76,12553
30,36183,12553,76
36,35480,70,13256
36,35480,13256,70
38,32990,68,15746
38,32990,15746,68
48,32667,58,16069
48,32667,16069,58
58,32602,48,16134
58,32602,16134,48
27,29047,79,19689
27,29047,19689,79
32,26389,74,22347
32,26389,22347,74
71,24087,35,24649
71,24087,24649,35
48,16134,58,32602
48,16134,32602,58
87,14917,19,33819
87,14917,33819,19
81,13532,25,35204
81,13532,35204,25
5,6979,101,41757
5,6979,41757,101
0,4904,106,43832
0,4904,43832,106
101,3332,5,45404
101,3332,45404,5
105,2238,1,46498
105,2238,46498,1
0,48605,115,122
0,48605,122,115
0,48600,115,127
0,48600,127,115
0,48589,115,138
0,48589,138,115
0,48576,115,151
0,48576,151,115
0,48572,115,155
0,48572,155,115
0,48545,115,182
0,48545,182,115
0,48543,115,184
0,48543,184,115
0,48521,115,206
0,48521,206,115
0,48485,115,242
0,48485,242,115
1,48484,114,243
1,48484,243,114
0,48480,115,247
0,48480,247,115
0,48432,115,295
0,48432,295,115
2,48395,113,332
2,48395,332,113
1,48322,114,405
1,48322,405,114
2,48259,113,468
2,48259,468,113
0,48218,115,509
0,48218,509,115
2,48135,113,592
2,48135,592,113
4,48103,111,624
4,48103,624,111
2,48072,113,655
2,48072,655,113
0,47971,115,756
0,47971,756,115
4,47932,111,795
4,47932,795,111
2,47895,113,832
2,47895,832,113
0,47870,115,857
0,47870,857,115
0,47776,115,951
0,47776,951,115
1,47773,114,954
1,47773,954,114
0,47744,115,983
0,47744,983,115
0,47338,115,1389
0,47338,1389,115
2,47297,113,1430
2,47297,1430,113
0,47281,115,1446
0,47281,1446,115
0,47237,115,1490
0,47237,1490,115
12,47233,103,1494
12,47233,1494,103
5,47214,110,1513
5,47214,1513,110
110,47318,5,1409
110,47318,1409,5
2,47199,113,1528
2,47199,1528,113
1,47127,114,1600
1,47127,1600,114
12,47044,103,1683
12,47044,1683,103
3,46918,112,1809
3,46918,1809,112
6,46860,109,1867
6,46860,1867,109
1,46747,114,1980
1,46747,1980,114
3,46669,112,2058
3,46669,2058,112
3,46658,112,2069
3,46658,2069,112
1,46434,114,2293
1,46434,2293,114
8,46404,107,2323
8,46404,2323,107
1,46373,114,2354
1,46373,2354,114
9,46164,106,2563
9,46164,2563,106
9,46079,106,2648
9,46079,2648,106
14,45942,101,2785
14,45942,2785,101
14,45932,101,2795
14,45932,2795,101
4,45709,111,3018
4,45709,3018,111
0,45591,115,3136
0,45591,3136,115
4,44885,111,3842
4,44885,3842,111
28,44893,87,3834
28,44893,3834,87
1,44043,114,4684
1,44043,4684,114
15,43819,100,4908
15,43819,4908,100
14,43616,101,5111
14,43616,5111,101
26,43543,89,5184
26,43543,5184,89
29,43252,86,5475
29,43252,5475,86
5,43121,110,5606
5,43121,5606,110
12,42964,103,5763
12,42964,5763,103
19,42660,96,6067
19,42660,6067,96
11,42626,104,6101
11,42626,6101,104
14,42569,101,6158
14,42569,6158,101
11,42105,104,6622
11,42105,6622,104
21,41167,94,7560
21,41167,7560,94
16,40902,99,7825
16,40902,7825,99
30,40732,85,7995
30,40732,7995,85
24,37873,91,10854
24,37873,10854,91
25,37231,90,11496
25,37231,11496,90
31,37076,84,11651
31,37076,11651,84
50,36567,65,12160
50,36567,12160,65
16,36533,99,12194
16,36533,12194,99
28,36544,87,12183
28,36544,12183,87
21,36537,94,12190
21,36537,12190,94
24,36404,91,12323
24,36404,12323,91
31,36323,84,12404
31,36323,12404,84
18,36162,97,12565
18,36162,12565,97
35,35470,80,13257
35,35470,13257,80
37,32980,78,15747
37,32980,15747,78
39,32649,76,16078
39,32649,16078,76
44,32579,71,16148
44,32579,16148,71
42,29053,73,19674
42,29053,19674,73
54,26402,61,22325
54,26402,22325,61
64,24071,51,24656
64,24071,24656,51
71,16148,44,32579
71,16148,32579,44
58,14879,57,33848
58,14879,33848,57
68,13510,47,35217
68,13510,35217,47
1,6966,114,41761
1,6966,41761,114
0,4895,115,43832
0,4895,43832,115
109,3331,6,45396
109,3331,45396,6
107,2231,8,46496
107,2231,46496,8
0,48593,122,127
0,48593,127,122
0,48582,122,138
0,48582,138,122
0,48569,122,151
0,48569,151,122
0,48565,122,155
0,48565,155,122
0,48538,122,182
0,48538,182,122
0,48536,122,184
0,48536,184,122
0,48514,122,206
0,48514,206,122
0,48478,122,242
0,48478,242,122
1,48477,121,243
1,48477,243,121
1,48474,121,246
1,48474,246,121
0,48425,122,295
0,48425,295,122
1,48387,121,333
1,48387,333,121
0,48314,122,406
0,48314,406,122
0,48250,122,470
0,48250,470,122
2,48213,120,507
2,48213,507,120
13,48139,109,581
13,48139,581,109
8,48100,114,620
8,48100,620,114
1,48064,121,656
1,48064,656,121
2,47966,120,754
2,47966,754,120
2,47923,120,797
2,47923,797,120
3,47889,119,831
3,47889,831,119
0,47863,122,857
0,47863,857,122
0,47769,122,951
0,47769,951,122
5,47770,117,950
5,47770,950,117
0,47737,122,983
0,47737,983,122
3,47334,119,1386
3,47334,1386,119
2,47290,120,1430
2,47290,1430,120
4,47278,118,1442
4,47278,1442,118
0,47230,122,1490
0,47230,1490,122
11,47225,111,1495
11,47225,1495,111
3,47205,119,1515
3,47205,1515,119
119,47320,3,1400
119,47320,1400,3
3,47193,119,1527
3,47193,1527,119
0,47119,122,1601
0,47119,1601,122
5,47030,117,1690
5,47030,1690,117
0,46908,122,1812
0,46908,1812,122
10,46857,112,1863
10,46857,1863,112
13,46752,109,1968
13,46752,1968,109
0,46659,122,2061
0,46659,2061,122
0,46648,122,2072
0,46648,2072,122
3,46429,119,2291
3,46429,2291,119
11,46400,111,2320
11,46400,2320,111
2,46367,120,2353
2,46367,2353,120
6,46154,116,2566
6,46154,2566,116
24,46087,98,2633
24,46087,2633,98
9,45930,113,2790
9,45930,2790,113
9,45920,113,2800
9,45920,2800,113
10,45708,112,3012
10,45708,3012,112
3,45587,119,3133
